"method" "nvar" "nerrors" "errorloc" "weight" "degeneracy" "user" "system" "elapsed" "maxDurationExceeded" "memfail"
"mip" 10 6 "begin" 6 NA 0.0200000000000102 0 0.0100000000000051 FALSE FALSE
"mip" 10 6 "end" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 10 6 "middle" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 11 6 "begin" 6 NA 0.019999999999996 0 0.019999999999996 FALSE FALSE
"mip" 11 6 "end" 6 NA 0.0100000000000051 0 0.0100000000000051 FALSE FALSE
"mip" 11 6 "middle" 6 NA 0.00999999999999091 0 0.019999999999996 FALSE FALSE
"mip" 12 6 "begin" 6 NA 0.0100000000000051 0 0.0100000000000051 FALSE FALSE
"mip" 12 6 "end" 6 NA 0.0100000000000051 0 0.019999999999996 FALSE FALSE
"mip" 12 6 "middle" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 13 6 "begin" 6 NA 0.0100000000000051 0.01 0.039999999999992 FALSE FALSE
"mip" 13 6 "end" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 13 6 "middle" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 14 6 "begin" 6 NA 0.0100000000000051 0 0.019999999999996 FALSE FALSE
"mip" 14 6 "end" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 14 6 "middle" 6 NA 0.0100000000000051 0.02 0.0300000000000011 FALSE FALSE
"mip" 15 6 "begin" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 15 6 "end" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 15 6 "middle" 6 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 16 6 "begin" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 16 6 "end" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 16 6 "middle" 6 NA 0.0499999999999972 0 0.0400000000000063 FALSE FALSE
"mip" 17 6 "begin" 6 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 17 6 "end" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 17 6 "middle" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 18 6 "begin" 6 NA 0.0499999999999972 0 0.0400000000000063 FALSE FALSE
"mip" 18 6 "end" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 18 6 "middle" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 19 6 "begin" 6 NA 0.0400000000000063 0 0.0400000000000063 FALSE FALSE
"mip" 19 6 "end" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 19 6 "middle" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 20 6 "begin" 6 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 20 6 "end" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 20 6 "middle" 6 NA 0.0300000000000011 0 0.039999999999992 FALSE FALSE
"mip" 21 6 "begin" 6 NA 0.039999999999992 0 0.0400000000000063 FALSE FALSE
"mip" 21 6 "end" 6 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 21 6 "middle" 6 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 22 6 "begin" 6 NA 0.0400000000000063 0 0.0400000000000063 FALSE FALSE
"mip" 22 6 "end" 6 NA 0.0499999999999972 0 0.0500000000000114 FALSE FALSE
"mip" 22 6 "middle" 6 NA 0.0499999999999972 0 0.0500000000000114 FALSE FALSE
"mip" 23 6 "begin" 6 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 23 6 "end" 6 NA 0.0499999999999972 0 0.0500000000000114 FALSE FALSE
"mip" 23 6 "middle" 6 NA 0.0300000000000011 0 0.0299999999999869 FALSE FALSE
"mip" 24 6 "begin" 6 NA 0.0400000000000063 0 0.0499999999999972 FALSE FALSE
"mip" 24 6 "end" 6 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 24 6 "middle" 6 NA 0.0400000000000063 0 0.039999999999992 FALSE FALSE
"mip" 25 6 "begin" 6 NA 0.0400000000000063 0 0.039999999999992 FALSE FALSE
"mip" 25 6 "end" 6 NA 0.0400000000000063 0 0.039999999999992 FALSE FALSE
"mip" 25 6 "middle" 6 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 26 6 "begin" 6 NA 0.0400000000000063 0 0.039999999999992 FALSE FALSE
"mip" 26 6 "end" 6 NA 0.0400000000000063 0 0.039999999999992 FALSE FALSE
"mip" 26 6 "middle" 6 NA 0.0600000000000023 0 0.0599999999999881 FALSE FALSE
"mip" 27 6 "begin" 6 NA 0.0400000000000063 0 0.039999999999992 FALSE FALSE
"mip" 27 6 "end" 6 NA 0.0400000000000063 0 0.039999999999992 FALSE FALSE
"mip" 27 6 "middle" 6 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 28 6 "begin" 6 NA 0.0599999999999881 0 0.0700000000000074 FALSE FALSE
"mip" 28 6 "end" 6 NA 0.039999999999992 0 0.039999999999992 FALSE FALSE
"mip" 28 6 "middle" 6 NA 0.039999999999992 0 0.039999999999992 FALSE FALSE
"mip" 29 6 "begin" 6 NA 0.0700000000000074 0 0.0700000000000074 FALSE FALSE
"mip" 29 6 "end" 6 NA 0.0500000000000114 0 0.0499999999999972 FALSE FALSE
"mip" 29 6 "middle" 6 NA 0.0700000000000074 0 0.0700000000000074 FALSE FALSE
"mip" 30 6 "begin" 6 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 30 6 "end" 6 NA 0.039999999999992 0.01 0.0599999999999881 FALSE FALSE
"mip" 30 6 "middle" 6 NA 0.039999999999992 0.02 0.0600000000000023 FALSE FALSE
"mip" 31 6 "begin" 6 NA 0.0600000000000023 0 0.0700000000000074 FALSE FALSE
"mip" 31 6 "end" 6 NA 0.039999999999992 0.02 0.0700000000000074 FALSE FALSE
"mip" 31 6 "middle" 6 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 32 6 "begin" 6 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 32 6 "end" 6 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 32 6 "middle" 6 NA 0.0600000000000023 0 0.0700000000000074 FALSE FALSE
"mip" 33 6 "begin" 6 NA 0.0599999999999881 0 0.0600000000000023 FALSE FALSE
"mip" 33 6 "end" 6 NA 0.0599999999999881 0 0.0600000000000023 FALSE FALSE
"mip" 33 6 "middle" 6 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 34 6 "begin" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 34 6 "end" 6 NA 0.0700000000000074 0 0.0600000000000023 FALSE FALSE
"mip" 34 6 "middle" 6 NA 0.0600000000000023 0 0.0699999999999932 FALSE FALSE
"mip" 35 6 "begin" 6 NA 0.0600000000000023 0 0.0699999999999932 FALSE FALSE
"mip" 35 6 "end" 6 NA 0.0599999999999881 0 0.0600000000000023 FALSE FALSE
"mip" 35 6 "middle" 6 NA 0.0599999999999881 0.01 0.0799999999999983 FALSE FALSE
"mip" 36 6 "begin" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 36 6 "end" 6 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 36 6 "middle" 6 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 37 6 "begin" 6 NA 0.0700000000000074 0 0.0699999999999932 FALSE FALSE
"mip" 37 6 "end" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 37 6 "middle" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 38 6 "begin" 6 NA 0.0700000000000074 0 0.0700000000000074 FALSE FALSE
"mip" 38 6 "end" 6 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 38 6 "middle" 6 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 39 6 "begin" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 39 6 "end" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 39 6 "middle" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 40 6 "begin" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 40 6 "end" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 40 6 "middle" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 41 6 "begin" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 41 6 "end" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 41 6 "middle" 6 NA 0.0799999999999983 0 0.0800000000000125 FALSE FALSE
"mip" 42 6 "begin" 6 NA 0.0799999999999983 0 0.0699999999999932 FALSE FALSE
"mip" 42 6 "end" 6 NA 0.0799999999999983 0 0.0800000000000125 FALSE FALSE
"mip" 42 6 "middle" 6 NA 0.0700000000000074 0 0.0799999999999983 FALSE FALSE
"mip" 43 6 "begin" 6 NA 0.0900000000000034 0 0.100000000000009 FALSE FALSE
"mip" 43 6 "end" 6 NA 0.109999999999999 0 0.109999999999999 FALSE FALSE
"mip" 43 6 "middle" 6 NA 0.0900000000000034 0 0.100000000000009 FALSE FALSE
"mip" 44 6 "begin" 6 NA 0.0799999999999983 0 0.0699999999999932 FALSE FALSE
"mip" 44 6 "end" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 44 6 "middle" 6 NA 0.100000000000009 0 0.0900000000000034 FALSE FALSE
"mip" 45 6 "begin" 6 NA 0.0799999999999983 0 0.0799999999999983 FALSE FALSE
"mip" 45 6 "end" 6 NA 0.0900000000000034 0 0.100000000000009 FALSE FALSE
"mip" 45 6 "middle" 6 NA 0.0900000000000034 0 0.0900000000000034 FALSE FALSE
"mip" 46 6 "begin" 6 NA 0.0900000000000034 0 0.100000000000009 FALSE FALSE
"mip" 46 6 "end" 6 NA 0.0899999999999892 0 0.0899999999999892 FALSE FALSE
"mip" 46 6 "middle" 6 NA 0.0899999999999892 0 0.0899999999999892 FALSE FALSE
"mip" 47 6 "begin" 6 NA 0.100000000000009 0 0.0900000000000034 FALSE FALSE
"mip" 47 6 "end" 6 NA 0.0899999999999892 0.02 0.109999999999999 FALSE FALSE
"mip" 47 6 "middle" 6 NA 0.0900000000000034 0 0.0999999999999943 FALSE FALSE
"mip" 48 6 "begin" 6 NA 0.0900000000000034 0 0.0900000000000034 FALSE FALSE
"mip" 48 6 "end" 6 NA 0.100000000000009 0 0.100000000000009 FALSE FALSE
"mip" 48 6 "middle" 6 NA 0.109999999999999 0 0.100000000000009 FALSE FALSE
"mip" 49 6 "begin" 6 NA 0.109999999999999 0 0.109999999999999 FALSE FALSE
"mip" 49 6 "end" 6 NA 0.100000000000009 0 0.0900000000000034 FALSE FALSE
"mip" 49 6 "middle" 6 NA 0.109999999999999 0 0.109999999999999 FALSE FALSE
"mip" 50 6 "begin" 6 NA 0.0900000000000034 0 0.0900000000000034 FALSE FALSE
"mip" 50 6 "end" 6 NA 0.0999999999999943 0 0.109999999999999 FALSE FALSE
"mip" 50 6 "middle" 6 NA 0.0999999999999943 0.01 0.109999999999999 FALSE FALSE
"mip" 8 7 "begin" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 8 7 "end" 7 NA 0.0100000000000051 0 0.019999999999996 FALSE FALSE
"mip" 8 7 "middle" 7 NA 0.0100000000000051 0 0.019999999999996 FALSE FALSE
"mip" 9 7 "begin" 7 NA 0.019999999999996 0 0.019999999999996 FALSE FALSE
"mip" 9 7 "end" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 9 7 "middle" 7 NA 0.0100000000000051 0 0.019999999999996 FALSE FALSE
"mip" 10 7 "begin" 7 NA 0.0100000000000051 0.00999999999999979 0.0300000000000011 FALSE FALSE
"mip" 10 7 "end" 7 NA 0.0100000000000051 0 0.019999999999996 FALSE FALSE
"mip" 10 7 "middle" 7 NA 0.019999999999996 0 0.019999999999996 FALSE FALSE
"mip" 11 7 "begin" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 11 7 "end" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 11 7 "middle" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 12 7 "begin" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 12 7 "end" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 12 7 "middle" 7 NA 0.019999999999996 0 0.0100000000000051 FALSE FALSE
"mip" 13 7 "begin" 7 NA 0.019999999999996 0 0.0100000000000051 FALSE FALSE
"mip" 13 7 "end" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 13 7 "middle" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 14 7 "begin" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 14 7 "end" 7 NA 0.0300000000000011 0 0.039999999999992 FALSE FALSE
"mip" 14 7 "middle" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 15 7 "begin" 7 NA 0.0300000000000011 0.02 0.0400000000000063 FALSE FALSE
"mip" 15 7 "end" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 15 7 "middle" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 16 7 "begin" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 16 7 "end" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 16 7 "middle" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 17 7 "begin" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 17 7 "end" 7 NA 0.0100000000000051 0.01 0.0300000000000011 FALSE FALSE
"mip" 17 7 "middle" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 18 7 "begin" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 18 7 "end" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 18 7 "middle" 7 NA 0.0300000000000011 0.02 0.039999999999992 FALSE FALSE
"mip" 19 7 "begin" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 19 7 "end" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 19 7 "middle" 7 NA 0.0300000000000011 0 0.0400000000000063 FALSE FALSE
"mip" 20 7 "begin" 7 NA 0.0300000000000011 0 0.0400000000000063 FALSE FALSE
"mip" 20 7 "end" 7 NA 0.039999999999992 0 0.0299999999999869 FALSE FALSE
"mip" 20 7 "middle" 7 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 21 7 "begin" 7 NA 0.0300000000000011 0.02 0.0499999999999972 FALSE FALSE
"mip" 21 7 "end" 7 NA 0.0300000000000011 0 0.0400000000000063 FALSE FALSE
"mip" 21 7 "middle" 7 NA 0.0499999999999972 0 0.0499999999999972 FALSE FALSE
"mip" 22 7 "begin" 7 NA 0.0300000000000011 0.01 0.0499999999999972 FALSE FALSE
"mip" 22 7 "end" 7 NA 0.0400000000000063 0 0.039999999999992 FALSE FALSE
"mip" 22 7 "middle" 7 NA 0.0300000000000011 0.02 0.0499999999999972 FALSE FALSE
"mip" 23 7 "begin" 7 NA 0.0300000000000011 0.01 0.039999999999992 FALSE FALSE
"mip" 23 7 "end" 7 NA 0.039999999999992 0.02 0.0500000000000114 FALSE FALSE
"mip" 23 7 "middle" 7 NA 0.0499999999999972 0 0.0500000000000114 FALSE FALSE
"mip" 24 7 "begin" 7 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 24 7 "end" 7 NA 0.0400000000000063 0 0.0499999999999829 FALSE FALSE
"mip" 24 7 "middle" 7 NA 0.0400000000000063 0 0.0400000000000205 FALSE FALSE
"mip" 25 7 "begin" 7 NA 0.0499999999999972 0 0.0499999999999829 FALSE FALSE
"mip" 25 7 "end" 7 NA 0.0300000000000011 0.01 0.0500000000000114 FALSE FALSE
"mip" 25 7 "middle" 7 NA 0.0499999999999972 0 0.0500000000000114 FALSE FALSE
"mip" 26 7 "begin" 7 NA 0.0499999999999972 0.02 0.0699999999999932 FALSE FALSE
"mip" 26 7 "end" 7 NA 0.0400000000000063 0 0.0500000000000114 FALSE FALSE
"mip" 26 7 "middle" 7 NA 0.0500000000000114 0 0.0499999999999829 FALSE FALSE
"mip" 27 7 "begin" 7 NA 0.0499999999999972 0 0.0499999999999829 FALSE FALSE
"mip" 27 7 "end" 7 NA 0.0499999999999972 0 0.0500000000000114 FALSE FALSE
"mip" 27 7 "middle" 7 NA 0.0499999999999972 0 0.039999999999992 FALSE FALSE
"mip" 28 7 "begin" 7 NA 0.039999999999992 0 0.0499999999999829 FALSE FALSE
"mip" 28 7 "end" 7 NA 0.039999999999992 0 0.0500000000000114 FALSE FALSE
"mip" 28 7 "middle" 7 NA 0.0400000000000063 0.02 0.0699999999999932 FALSE FALSE
"mip" 29 7 "begin" 7 NA 0.0500000000000114 0 0.0400000000000205 FALSE FALSE
"mip" 29 7 "end" 7 NA 0.039999999999992 0 0.0500000000000114 FALSE FALSE
"mip" 29 7 "middle" 7 NA 0.039999999999992 0.01 0.0600000000000023 FALSE FALSE
"mip" 30 7 "begin" 7 NA 0.0599999999999881 0 0.0699999999999932 FALSE FALSE
"mip" 30 7 "end" 7 NA 0.0699999999999932 0 0.0600000000000023 FALSE FALSE
"mip" 30 7 "middle" 7 NA 0.0499999999999829 0 0.039999999999992 FALSE FALSE
"mip" 31 7 "begin" 7 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 31 7 "end" 7 NA 0.039999999999992 0 0.0499999999999829 FALSE FALSE
"mip" 31 7 "middle" 7 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 32 7 "begin" 7 NA 0.0699999999999932 0 0.0700000000000216 FALSE FALSE
"mip" 32 7 "end" 7 NA 0.0499999999999829 0.02 0.0699999999999932 FALSE FALSE
"mip" 32 7 "middle" 7 NA 0.0499999999999829 0 0.039999999999992 FALSE FALSE
"mip" 33 7 "begin" 7 NA 0.0600000000000023 0 0.0700000000000216 FALSE FALSE
"mip" 33 7 "end" 7 NA 0.0600000000000023 0 0.0699999999999932 FALSE FALSE
"mip" 33 7 "middle" 7 NA 0.0499999999999829 0.01 0.0700000000000216 FALSE FALSE
"mip" 34 7 "begin" 7 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 34 7 "end" 7 NA 0.0800000000000125 0 0.0799999999999841 FALSE FALSE
"mip" 34 7 "middle" 7 NA 0.0699999999999932 0 0.0700000000000216 FALSE FALSE
"mip" 35 7 "begin" 7 NA 0.0699999999999932 0 0.0700000000000216 FALSE FALSE
"mip" 35 7 "end" 7 NA 0.0699999999999932 0.02 0.0799999999999841 FALSE FALSE
"mip" 35 7 "middle" 7 NA 0.0799999999999841 0 0.0699999999999932 FALSE FALSE
"mip" 36 7 "begin" 7 NA 0.0800000000000125 0 0.0799999999999841 FALSE FALSE
"mip" 36 7 "end" 7 NA 0.0600000000000023 0.00999999999999979 0.0800000000000125 FALSE FALSE
"mip" 36 7 "middle" 7 NA 0.0600000000000023 0.02 0.0799999999999841 FALSE FALSE
"mip" 37 7 "begin" 7 NA 0.0799999999999841 0 0.0799999999999841 FALSE FALSE
"mip" 37 7 "end" 7 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 37 7 "middle" 7 NA 0.0600000000000023 0.01 0.0800000000000125 FALSE FALSE
"mip" 38 7 "begin" 7 NA 0.0800000000000125 0 0.0800000000000125 FALSE FALSE
"mip" 38 7 "end" 7 NA 0.0799999999999841 0 0.0800000000000125 FALSE FALSE
"mip" 38 7 "middle" 7 NA 0.0800000000000125 0 0.0799999999999841 FALSE FALSE
"mip" 39 7 "begin" 7 NA 0.0699999999999932 0 0.0799999999999841 FALSE FALSE
"mip" 39 7 "end" 7 NA 0.0800000000000125 0 0.0800000000000125 FALSE FALSE
"mip" 39 7 "middle" 7 NA 0.0799999999999841 0 0.0799999999999841 FALSE FALSE
"mip" 40 7 "begin" 7 NA 0.0800000000000125 0 0.0699999999999932 FALSE FALSE
"mip" 40 7 "end" 7 NA 0.0799999999999841 0 0.0800000000000125 FALSE FALSE
"mip" 40 7 "middle" 7 NA 0.100000000000023 0 0.0900000000000034 FALSE FALSE
"mip" 41 7 "begin" 7 NA 0.0600000000000023 0.02 0.0799999999999841 FALSE FALSE
"mip" 41 7 "end" 7 NA 0.0800000000000125 0 0.0799999999999841 FALSE FALSE
"mip" 41 7 "middle" 7 NA 0.0800000000000125 0 0.0800000000000125 FALSE FALSE
"mip" 42 7 "begin" 7 NA 0.0699999999999932 0 0.0800000000000125 FALSE FALSE
"mip" 42 7 "end" 7 NA 0.0800000000000125 0 0.0699999999999932 FALSE FALSE
"mip" 42 7 "middle" 7 NA 0.089999999999975 0 0.0999999999999943 FALSE FALSE
"mip" 43 7 "begin" 7 NA 0.0799999999999841 0 0.0800000000000125 FALSE FALSE
"mip" 43 7 "end" 7 NA 0.0799999999999841 0 0.0800000000000125 FALSE FALSE
"mip" 43 7 "middle" 7 NA 0.0799999999999841 0.02 0.0900000000000034 FALSE FALSE
"mip" 44 7 "begin" 7 NA 0.0799999999999841 0.01 0.0999999999999943 FALSE FALSE
"mip" 44 7 "end" 7 NA 0.0900000000000034 0 0.0900000000000034 FALSE FALSE
"mip" 44 7 "middle" 7 NA 0.0800000000000125 0.02 0.0900000000000034 FALSE FALSE
"mip" 45 7 "begin" 7 NA 0.0800000000000125 0 0.0799999999999841 FALSE FALSE
"mip" 45 7 "end" 7 NA 0.0900000000000034 0 0.0999999999999943 FALSE FALSE
"mip" 45 7 "middle" 7 NA 0.0799999999999841 0 0.0800000000000125 FALSE FALSE
"mip" 46 7 "begin" 7 NA 0.0999999999999943 0 0.0900000000000034 FALSE FALSE
"mip" 46 7 "end" 7 NA 0.0900000000000034 0 0.0999999999999943 FALSE FALSE
"mip" 46 7 "middle" 7 NA 0.0800000000000125 0 0.0800000000000125 FALSE FALSE
"mip" 47 7 "begin" 7 NA 0.0799999999999841 0.01 0.0999999999999943 FALSE FALSE
"mip" 47 7 "end" 7 NA 0.0699999999999932 0.02 0.0900000000000034 FALSE FALSE
"mip" 47 7 "middle" 7 NA 0.0900000000000034 0 0.0999999999999943 FALSE FALSE
"mip" 48 7 "begin" 7 NA 0.109999999999985 0 0.110000000000014 FALSE FALSE
"mip" 48 7 "end" 7 NA 0.0999999999999943 0 0.0900000000000034 FALSE FALSE
"mip" 48 7 "middle" 7 NA 0.110000000000014 0 0.0999999999999943 FALSE FALSE
"mip" 49 7 "begin" 7 NA 0.0900000000000034 0 0.0900000000000034 FALSE FALSE
"mip" 49 7 "end" 7 NA 0.120000000000005 0 0.130000000000024 FALSE FALSE
"mip" 49 7 "middle" 7 NA 0.0900000000000034 0.01 0.110000000000014 FALSE FALSE
"mip" 50 7 "begin" 7 NA 0.109999999999985 0 0.109999999999985 FALSE FALSE
"mip" 50 7 "end" 7 NA 0.0999999999999943 0 0.0999999999999943 FALSE FALSE
"mip" 50 7 "middle" 7 NA 0.0900000000000034 0 0.089999999999975 FALSE FALSE
"mip" 9 8 "begin" 8 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 9 8 "end" 8 NA 0.0200000000000102 0 0.0200000000000102 FALSE FALSE
"mip" 9 8 "middle" 8 NA 0.039999999999992 0 0.0300000000000011 FALSE FALSE
"mip" 10 8 "begin" 8 NA 0.0100000000000193 0.02 0.0300000000000011 FALSE FALSE
"mip" 10 8 "end" 8 NA 0.00999999999999091 0 0.00999999999999091 FALSE FALSE
"mip" 10 8 "middle" 8 NA 0.00999999999999091 0 0.0200000000000102 FALSE FALSE
"mip" 11 8 "begin" 8 NA 0.0200000000000102 0 0.0200000000000102 FALSE FALSE
"mip" 11 8 "end" 8 NA 0.0199999999999818 0 0.00999999999999091 FALSE FALSE
"mip" 11 8 "middle" 8 NA 0.0100000000000193 0 0.0199999999999818 FALSE FALSE
"mip" 12 8 "begin" 8 NA 0.0400000000000205 0 0.0300000000000011 FALSE FALSE
"mip" 12 8 "end" 8 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 12 8 "middle" 8 NA 0.0200000000000102 0 0.0200000000000102 FALSE FALSE
"mip" 13 8 "begin" 8 NA 0.00999999999999091 0 0.00999999999999091 FALSE FALSE
"mip" 13 8 "end" 8 NA 0.0200000000000102 0.01 0.0300000000000011 FALSE FALSE
"mip" 13 8 "middle" 8 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 14 8 "begin" 8 NA 0.039999999999992 0 0.0300000000000011 FALSE FALSE
"mip" 14 8 "end" 8 NA 0.0299999999999727 0 0.039999999999992 FALSE FALSE
"mip" 14 8 "middle" 8 NA 0.0400000000000205 0 0.0300000000000011 FALSE FALSE
"mip" 15 8 "begin" 8 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 15 8 "end" 8 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 15 8 "middle" 8 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 16 8 "begin" 8 NA 0.0300000000000011 0 0.0400000000000205 FALSE FALSE
"mip" 16 8 "end" 8 NA 0.039999999999992 0 0.0300000000000011 FALSE FALSE
"mip" 16 8 "middle" 8 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 17 8 "begin" 8 NA 0.0300000000000011 0 0.0400000000000205 FALSE FALSE
"mip" 17 8 "end" 8 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 17 8 "middle" 8 NA 0.0300000000000011 0 0.039999999999992 FALSE FALSE
"mip" 18 8 "begin" 8 NA 0.0500000000000114 0 0.0500000000000114 FALSE FALSE
"mip" 18 8 "end" 8 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 18 8 "middle" 8 NA 0.0500000000000114 0 0.0499999999999829 FALSE FALSE
"mip" 19 8 "begin" 8 NA 0.0300000000000011 0 0.039999999999992 FALSE FALSE
"mip" 19 8 "end" 8 NA 0.0499999999999829 0 0.0400000000000205 FALSE FALSE
"mip" 19 8 "middle" 8 NA 0.0500000000000114 0 0.039999999999992 FALSE FALSE
"mip" 20 8 "begin" 8 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 20 8 "end" 8 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 20 8 "middle" 8 NA 0.0300000000000011 0 0.0300000000000011 FALSE FALSE
"mip" 21 8 "begin" 8 NA 0.0299999999999727 0 0.0300000000000011 FALSE FALSE
"mip" 21 8 "end" 8 NA 0.0600000000000023 0 0.0600000000000023 FALSE FALSE
"mip" 21 8 "middle" 8 NA 0.0500000000000114 0 0.0500000000000114 FALSE FALSE
"mip" 22 8 "begin" 8 NA 0.039999999999992 0 0.0500000000000114 FALSE FALSE
